1615168964661,,0.068,0.292,,*00
1615168966193,$KSXT,20210308020246.15,120.59562075,31.19007160,3.7593,0.00,0.00,100.89,0.111,,3,0,0,26,631.401,-2209.636,-20.772,0.109,-0.021,-0.070,,*38
1615168966204,$KSXT,20210308020246.20,120.59562070,31.19007159,3.7575,0.00,0.00,264.05,0.311,,3,0,0,26,631.397,-2209.636,-20.774,-0.309,-0.032,-0.133,,*1B
1615168966270,$KSXT,20210308020246.25,120.59562077,31.19007160,3.7669,0.00,0.00,84.48,0.467,,3,0,0,26,631.403,-2209.636,-20.764,0.465,0.045,0.676,,*03
1615168966286,[20210308-02:02:46] -> Rtcm QXWZ_STATUS =1000
1615168966289,[20210308-02:02:46] -> Rtcm QXWZ_STATUS =1014
1615168966337,$KSXT,20210308020246.30,120.59562074,31.19007160,3.7608,0.00,0.00,264.52,0.222,,3,0,0,26,631.400,-2209.636,-20.771,-0.221,-0.021,-0.440,,*1A
1615168966348,$KSXT,20210308020246.35,120.59562073,31.19007161,3.7638,0.00,0.00,336.03,0.153,,3,0,0,26,631.399,-2209.634,-20.767,-0.062,0.140,0.220,,*1C
1615168966414,$KSXT,20210308020246.40,120.59562075,31.19007159,3.7561,0.00,0.00,146.09,0.204,,3,0,0,26,631.401,-2209.636,-20.775,0.114,-0.169,-0.554,,*37
1615168966479,$KSXT,20210308020246.45,120.59562076,31.19007162,3.7618,0.00,0.00,27.49,0.246,,3,0,0,26,631.402,-2209.633,-20.770,0.113,0.218,0.405,,*04
1615168966490,$KSXT,20210308020246.50,120.59562072,31.19007162,3.7611,0.00,0.00,265.04,0.303,,3,0,0,26,631.398,-2209.634,-20.770,-0.302,-0.026,-0.045,,*13
1615168966556,$KSXT,20210308020246.55,120.59562077,31.19007159,3.7640,0.00,0.00,118.53,0.429,,3,0,0,26,631.403,-2209.637,-20.767,0.377,-0.205,0.203,,*1A
1615168966621,$KSXT,20210308020246.60,120.59562074,31.19007158,3.7556,0.00,0.00,249.83,0.278,,3,0,0,26,631.400,-2209.638,-20.776,-0.261,-0.096,-0.602,,*15
1615168966686,$KSXT,20210308020246.65,120.59562074,31.19007159,3.7639,0.00,0.00,18.13,0.126,,3,0,0,26,631.400,-2209.636,-20.767,0.039,0.120,0.600,,*0E
1615168966697,$KSXT,20210308020246.70,120.59562073,31.19007159,3.7625,0.00,0.00,239.78,0.051,,3,0,0,26,631.400,-2209.637,-20.769,-0.044,-0.026,-0.102,,*17
1615168966763,$KSXT,20210308020246.75,120.59562074,31.19007160,3.7564,0.00,0.00,2.31,0.117,,3,0,0,26,631.400,-2209.635,-20.775,0.005,0.117,-0.441,,*16
1615168966827,$KSXT,20210308020246.80,120.59562073,31.19007158,3.7518,0.00,0.00,184.61,0.200,,3,0,0,26,631.399,-2209.638,-20.780,-0.016,-0.200,-0.334,,*16
1615168966892,$KSXT,20210308020246.85,120.59562078,31.19007159,3.7585,0.00,0.00,74.28,0.304,,3,0,0,26,631.404,-2209.637,-20.773,0.293,0.082,0.487,,*0E
1615168966903,$KSXT,20210308020246.90,120.59562071,31.19007160,3.7515,0.00,0.00,275.35,0.438,,3,0,0,26,631.397,-2209.636,-20.780,-0.436,0.041,-0.509,,*36
1615168966969,$KSXT,20210308020246.95,120.59562075,31.19007159,3.7628,0.00,0.00,96.82,0.241,,3,0,0,26,631.401,-2209.636,-20.768,0.239,-0.029,0.820,,*29
1615168967034,$KSXT,20210308020247.00,120.59562074,31.19007160,3.7596,0.00,0.00,316.16,0.068,,3,0,0,26,631.400,-2209.636,-20.772,-0.047,0.049,-0.232,,*35
1615168967045,$KSXT,20210308020247.05,120.59562073,31.19007159,3.7581,0.00,0.00,215.49,0.073,,3,0,0,26,631.400,-2209.637,-20.773,-0.042,-0.059,-0.111,,*12
1615168967129,$KSXT,20210308020247.10,120.59562077,31.19007159,3.7649,0.00,0.00,88.87,0.254,,3,0,0,26,631.403,-2209.636,-20.766,0.254,0.005,0.492,,*0F
1615168967193,$KSXT,20210308020247.15,120.59562074,31.19007159,3.7621,0.00,0.00,272.92,0.215,,3,0,0,26,631.400,-2209.636,-20.769,-0.215,0.011,-0.202,,*32
1615168967204,$KSXT,20210308020247.20,120.59562073,31.19007161,3.7559,0.00,0.00,324.10,0.131,,3,0,0,26,631.399,-2209.635,-20.775,-0.077,0.106,-0.445,,*34
1615168967270,$KSXT,20210308020247.25,120.59562077,31.19007161,3.7662,0.00,0.00,89.30,0.278,,3,0,0,26,631.403,-2209.635,-20.765,0.278,0.003,0.739,,*02
1615168967334,$KSXT,20210308020247.30,120.59562075,31.19007157,3.7573,0.00,0.00,209.72,0.315,,3,0,0,26,631.401,-2209.639,-20.774,-0.156,-0.274,-0.642,,*17
1615168967345,$KSXT,20210308020247.35,120.59562074,31.19007161,3.7656,0.00,0.00,346.17,0.275,,3,0,0,26,631.400,-2209.635,-20.766,-0.066,0.267,0.597,,*19
1615168967411,$KSXT,20210308020247.40,120.59562073,31.19007161,3.7529,0.00,0.00,271.66,0.065,,3,0,0,26,631.399,-2209.635,-20.778,-0.065,0.002,-0.908,,*3A
1615168967476,$KSXT,20210308020247.45,120.59562077,31.19007160,3.7618,0.00,0.00,91.38,0.272,,3,0,0,26,631.403,-2209.635,-20.770,0.272,-0.007,0.637,,*2B
1615168967540,$KSXT,20210308020247.50,120.59562072,31.19007162,3.7671,0.00,0.00,293.63,0.328,,3,0,0,26,631.399,-2209.633,-20.764,-0.301,0.132,0.382,,*19
1615168967551,$KSXT,20210308020247.55,120.59562075,31.19007161,3.7620,0.00,0.00,115.31,0.195,,3,0,0,26,631.401,-2209.634,-20.769,0.176,-0.083,-0.364,,*32
1615168967598,[20210308-02:02:47] -> Rtcm QXWZ_STATUS =1021
1615168967617,$KSXT,20210308020247.60,120.59562074,31.19007159,3.7563,0.00,0.00,197.61,0.174,,3,0,0,26,631.400,-2209.637,-20.775,-0.053,-0.166,-0.411,,*11
1615168967682,$KSXT,20210308020247.65,120.59562073,31.19007160,3.7614,0.00,0.00,318.97,0.114,,3,0,0,26,631.399,-2209.635,-20.770,-0.075,0.086,0.365,,*1F
1615168967693,$KSXT,20210308020247.70,120.59562077,31.19007160,3.7695,0.00,0.00,84.22,0.281,,3,0,0,26,631.403,-2209.635,-20.762,0.279,0.028,0.579,,*0A
1615168967759,$KSXT,20210308020247.75,120.59562078,31.19007161,3.7664,0.00,0.00,76.71,0.098,,3,0,0,26,631.404,-2209.635,-20.765,0.095,0.023,-0.220,,*23
1615168967823,$KSXT,20210308020247.80,120.59562076,31.19007160,3.7625,0.00,0.00,251.51,0.200,,3,0,0,26,631.402,-2209.636,-20.769,-0.190,-0.063,-0.281,,*17
1615168967888,$KSXT,20210308020247.85,120.59562076,31.19007160,3.7663,0.00,0.00,102.37,0.055,,3,0,0,26,631.402,-2209.636,-20.765,0.054,-0.012,0.274,,*1E
1615168967899,$KSXT,20210308020247.90,120.59562078,31.19007161,3.7648,0.00,0.00,58.90,0.115,,3,0,0,26,631.404,-2209.635,-20.766,0.098,0.059,-0.107,,*24
1615168967965,$KSXT,20210308020247.95,120.59562076,31.19007161,3.7673,0.00,0.00,281.91,0.137,,3,0,0,26,631.402,-2209.635,-20.764,-0.134,0.028,0.176,,*13
1615168968030,$KSXT,20210308020248.00,120.59562072,31.19007160,3.7620,0.00,0.00,263.12,0.306,,3,0,0,26,631.398,-2209.635,-20.769,-0.304,-0.037,-0.379,,*1F
1615168968120,$KSXT,20210308020248.05,120.59562073,31.19007160,3.7624,0.00,0.00,119.19,0.094,,3,0,0,26,631.399,-2209.636,-20.769,0.082,-0.046,0.028,,*1C
1615168968131,$KSXT,20210308020248.10,120.59562072,31.19007161,3.7599,0.00,0.00,344.43,0.116,,3,0,0,26,631.398,-2209.634,-20.771,-0.031,0.112,-0.176,,*36
1615168968197,$KSXT,20210308020248.15,120.59562075,31.19007160,3.7621,0.00,0.00,125.10,0.221,,3,0,0,26,631.401,-2209.636,-20.769,0.181,-0.127,0.156,,*1E
1615168968208,$KSXT,20210308020248.20,120.59562074,31.19007159,3.7594,0.00,0.00,233.00,0.076,,3,0,0,26,631.400,-2209.637,-20.772,-0.061,-0.046,-0.192,,*10
1615168968274,$KSXT,20210308020248.25,120.59562072,31.19007159,3.7602,0.00,0.00,262.24,0.170,,3,0,0,26,631.398,-2209.637,-20.771,-0.169,-0.023,0.057,,*30
1615168968339,$KSXT,20210308020248.30,120.59562074,31.19007159,3.7630,0.00,0.00,96.39,0.160,,3,0,0,26,631.400,-2209.637,-20.768,0.159,-0.018,0.201,,*2E
1615168968350,$KSXT,20210308020248.35,120.59562076,31.19007161,3.7632,0.00,0.00,31.94,0.266,,3,0,0,26,631.402,-2209.634,-20.768,0.141,0.226,0.010,,*07
1615168968416,$KSXT,20210308020248.40,120.59562072,31.19007162,3.7567,0.00,0.00,275.63,0.258,,3,0,0,26,631.398,-2209.634,-20.775,-0.257,0.025,-0.465,,*3D
1615168968481,$KSXT,20210308020248.45,120.59562076,31.19007162,3.7549,0.00,0.00,92.39,0.290,,3,0,0,26,631.402,-2209.634,-20.776,0.290,-0.012,-0.129,,*05
1615168968492,$KSXT,20210308020248.50,120.59562073,31.19007162,3.7643,0.00,0.00,287.11,0.217,,3,0,0,26,631.400,-2209.633,-20.767,-0.207,0.064,0.676,,*14
1615168968558,$KSXT,20210308020248.55,120.59562071,31.19007163,3.7560,0.00,0.00,276.34,0.134,,3,0,0,26,631.398,-2209.633,-20.775,-0.133,0.015,-0.597,,*3D
1615168968623,$KSXT,20210308020248.60,120.59562077,31.19007162,3.7659,0.00,0.00,92.67,0.371,,3,0,0,26,631.403,-2209.633,-20.765,0.371,-0.017,0.714,,*2E
1615168968687,$KSXT,20210308020248.65,120.59562073,31.19007162,3.7655,0.00,0.00,270.69,0.264,,3,0,0,26,631.399,-2209.633,-20.766,-0.264,0.003,-0.029,,*35
1615168968698,$KSXT,20210308020248.70,120.59562074,31.19007160,3.7582,0.00,0.00,167.10,0.223,,3,0,0,26,631.400,-2209.636,-20.773,0.050,-0.217,-0.529,,*34
1615168968764,$KSXT,20210308020248.75,120.59562075,31.19007161,3.7643,0.00,0.00,34.11,0.169,,3,0,0,26,631.401,-2209.634,-20.767,0.095,0.140,0.439,,*0A
1615168968828,$KSXT,20210308020248.80,120.59562073,31.19007160,3.7593,0.00,0.00,229.61,0.201,,3,0,0,26,631.399,-2209.636,-20.772,-0.153,-0.130,-0.359,,*1D
1615168968893,$KSXT,20210308020248.85,120.59562075,31.19007163,3.7609,0.00,0.00,27.78,0.324,,3,0,0,26,631.401,-2209.632,-20.770,0.151,0.287,0.116,,*06
1615168968904,$KSXT,20210308020248.90,120.59562075,31.19007161,3.7646,0.00,0.00,187.31,0.174,,3,0,0,26,631.401,-2209.634,-20.767,-0.022,-0.172,0.263,,*37
1615168968970,$KSXT,20210308020248.95,120.59562074,31.19007161,3.7555,0.00,0.00,255.54,0.060,,3,0,0,26,631.400,-2209.634,-20.776,-0.058,-0.015,-0.649,,*14
1615168969035,$KSXT,20210308020249.00,120.59562075,31.19007162,3.7661,0.00,0.00,29.41,0.094,,3,0,0,26,631.401,-2209.633,-20.765,0.046,0.082,0.761,,*0A
1615168969046,$KSXT,20210308020249.05,120.59562074,31.19007163,3.7585,0.00,0.00,347.52,0.102,,3,0,0,26,631.400,-2209.632,-20.773,-0.022,0.100,-0.546,,*38
1615168969129,$KSXT,20210308020249.10,120.59562072,31.19007162,3.7528,0.00,0.00,243.91,0.143,,3,0,0,26,631.399,-2209.633,-20.779,-0.129,-0.063,-0.415,,*1B
1615168969194,$KSXT,20210308020249.15,120.59562075,31.19007163,3.7665,0.00,0.00,89.51,0.183,,3,0,0,26,631.401,-2209.633,-20.765,0.183,0.002,0.985,,*03
1615168969205,$KSXT,20210308020249.20,120.59562077,31.19007162,3.7674,0.00,0.00,113.10,0.154,,3,0,0,26,631.403,-2209.634,-20.764,0.141,-0.060,0.071,,*1A
1615168969276,$KSXT,20210308020249.25,120.59562071,31.19007163,3.7502,0.00,0.00,282.73,0.466,,3,0,0,26,631.397,-2209.632,-20.781,-0.455,0.103,-1.241,,*3E
1615168969353,$KSXT,20210308020249.30,120.59562072,31.19007161,3.7568,0.00,0.00,153.55,0.200,,3,0,0,26,631.398,-2209.635,-20.775,0.089,-0.179,0.473,,*1A
1615168969364,$KSXT,20210308020249.35,120.59562072,31.19007162,3.7544,0.00,0.00,14.76,0.121,,3,0,0,26,631.398,-2209.633,-20.777,0.031,0.117,-0.172,,*2A
1615168969432,$KSXT,20210308020249.40,120.59562070,31.19007162,3.7516,0.00,0.00,262.30,0.126,,3,0,0,26,631.397,-2209.633,-20.780,-0.125,-0.017,-0.197,,*12
1615168969443,$KSXT,20210308020249.45,120.59562071,31.19007162,3.7593,0.00,0.00,123.75,0.076,,3,0,0,26,631.398,-2209.634,-20.772,0.063,-0.042,0.555,,*14
1615168969509,$KSXT,20210308020249.50,120.59562069,31.19007160,3.7527,0.00,0.00,235.65,0.161,,3,0,0,26,631.396,-2209.635,-20.779,-0.133,-0.091,-0.480,,*11
1615168969574,$KSXT,20210308020249.55,120.59562070,31.19007161,3.7527,0.00,0.00,39.08,0.093,,3,0,0,26,631.397,-2209.634,-20.779,0.059,0.072,0.000,,*05
1615168969638,$KSXT,20210308020249.60,120.59562070,31.19007162,3.7528,0.00,0.00,331.35,0.059,,3,0,0,26,631.396,-2209.633,-20.778,-0.028,0.052,0.012,,*11
1615168969649,$KSXT,20210308020249.65,120.59562069,31.19007161,3.7532,0.00,0.00,211.04,0.118,,3,0,0,26,631.395,-2209.635,-20.778,-0.061,-0.101,0.029,,*3B
1615168969715,$KSXT,20210308020249.70,120.59562073,31.19007163,3.7575,0.00,0.00,51.27,0.360,,3,0,0,26,631.399,-2209.632,-20.774,0.281,0.226,0.304,,*0E
1615168969779,$KSXT,20210308020249.75,120.59562068,31.19007162,3.7452,0.00,0.00,246.00,0.377,,3,0,0,26,631.394,-2209.634,-20.786,-0.344,-0.153,-0.881,,*17
1615168969790,$KSXT,20210308020249.80,120.59562068,31.19007163,3.7481,0.00,0.00,347.26,0.085,,3,0,0,26,631.394,-2209.633,-20.783,-0.019,0.083,0.209,,*17
1615168969856,$KSXT,20210308020249.85,120.59562071,31.19007161,3.7571,0.00,0.00,122.00,0.248,,3,0,0,26,631.397,-2209.634,-20.774,0.210,-0.131,0.649,,*1F
1615168969921,$KSXT,20210308020249.90,120.59562071,31.19007162,3.7554,0.00,0.00,10.54,0.109,,3,0,0,26,631.397,-2209.633,-20.776,0.020,0.107,-0.124,,*25
1615168969985,$KSXT,20210308020249.95,120.59562071,31.19007162,3.7487,0.00,0.00,216.68,0.029,,3,0,0,26,631.397,-2209.633,-20.783,-0.017,-0.023,-0.485,,*10
1615168969996,$KSXT,20210308020250.00,120.59562068,31.19007162,3.7522,0.00,0.00,267.81,0.198,,3,0,0,26,631.394,-2209.633,-20.779,-0.198,-0.008,0.255,,*37
1615168970080,$KSXT,20210308020250.05,120.59562070,31.19007162,3.7553,0.00,0.00,84.86,0.167,,3,0,0,26,631.397,-2209.633,-20.776,0.166,0.015,0.218,,*0D
1615168970144,$KSXT,20210308020250.10,120.59562068,31.19007162,3.7509,0.00,0.00,268.09,0.148,,3,0,0,26,631.395,-2209.633,-20.780,-0.148,-0.005,-0.314,,*13
1615168970155,$KSXT,20210308020250.15,120.59562072,31.19007164,3.7579,0.00,0.00,59.41,0.259,,3,0,0,26,631.398,-2209.631,-20.773,0.223,0.132,0.501,,*04
1615168970221,$KSXT,20210308020250.20,120.59562071,31.19007164,3.7544,0.00,0.00,275.04,0.059,,3,0,0,26,631.397,-2209.631,-20.777,-0.059,0.005,-0.246,,*35
1615168970286,$KSXT,20210308020250.25,120.59562073,31.19007163,3.7605,0.00,0.00,113.82,0.138,,3,0,0,26,631.399,-2209.632,-20.771,0.126,-0.056,0.440,,*11
1615168970297,$KSXT,20210308020250.30,120.59562067,31.19007161,3.7503,0.00,0.00,248.18,0.385,,3,0,0,26,631.394,-2209.634,-20.781,-0.358,-0.143,-0.735,,*16
1615168970363,$KSXT,20210308020250.35,120.59562066,31.19007161,3.7482,0.00,0.00,276.84,0.111,,3,0,0,26,631.392,-2209.634,-20.783,-0.110,0.013,-0.156,,*3D
1615168970428,$KSXT,20210308020250.40,120.59562073,31.19007175,3.7343,0.00,0.00,26.32,1.164,,3,0,0,26,631.399,-2209.619,-20.797,0.516,1.044,-0.997,,*25
1615168970492,$KSXT,20210308020250.45,120.59562076,31.19007175,3.7371,0.00,0.00,69.26,0.174,,3,0,0,26,631.402,-2209.619,-20.794,0.163,0.062,0.203,,*04
1615168970503,$KSXT,20210308020250.50,120.59562073,31.19007177,3.7296,0.00,0.00,310.97,0.232,,3,0,0,26,631.399,-2209.616,-20.802,-0.175,0.152,-0.544,,*32
1615168970569,$KSXT,20210308020250.55,120.59562077,31.19007177,3.7470,0.00,0.00,89.33,0.283,,3,0,0,26,631.403,-2209.616,-20.784,0.283,0.003,1.252,,*01
1615168970633,$KSXT,20210308020250.60,120.59562075,31.19007176,3.7385,0.00,0.00,240.31,0.143,,3,0,0,26,631.401,-2209.617,-20.793,-0.124,-0.071,-0.613,,*10
1615168970644,$KSXT,20210308020250.65,120.59562071,31.19007176,3.7351,0.00,0.00,263.56,0.287,,3,0,0,26,631.397,-2209.618,-20.796,-0.286,-0.032,-0.242,,*1D
1615168970710,$KSXT,20210308020250.70,120.59562076,31.19007177,3.7385,0.00,0.00,79.63,0.334,,3,0,0,26,631.402,-2209.617,-20.793,0.329,0.060,0.245,,*08
1615168970774,$KSXT,20210308020250.75,120.59562076,31.19007178,3.7436,0.00,0.00,1.08,0.072,,3,0,0,26,631.402,-2209.616,-20.788,0.001,0.072,0.371,,*39
1615168970838,$KSXT,20210308020250.80,120.59562074,31.19007176,3.7333,0.00,0.00,221.54,0.192,,3,0,0,26,631.400,-2209.618,-20.798,-0.127,-0.143,-0.747,,*1C
1615168970849,$KSXT,20210308020250.85,120.59562072,31.19007176,3.7309,0.00,0.00,276.85,0.156,,3,0,0,26,631.398,-2209.618,-20.800,-0.155,0.019,-0.170,,*3C
1615168970942,$KSXT,20210308020250.90,120.59562073,31.19007176,3.7360,0.00,0.00,80.11,0.053,,3,0,0,26,631.399,-2209.618,-20.795,0.053,0.009,0.366,,*05
1615168970953,$KSXT,20210308020250.95,120.59562077,31.19007176,3.7336,0.00,0.00,91.52,0.307,,3,0,0,26,631.403,-2209.618,-20.798,0.307,-0.008,-0.172,,*0F
1615168971019,$KSXT,20210308020251.00,120.59562074,31.19007176,3.7332,0.00,0.00,271.97,0.229,,3,0,0,26,631.400,-2209.618,-20.798,-0.229,0.008,-0.029,,*3C
1615168971101,$KSXT,20210308020251.05,120.59562074,31.19007176,3.7332,0.00,0.00,193.42,0.034,,3,0,0,26,631.400,-2209.618,-20.798,-0.008,-0.033,0.000,,*32
1615168971112,$KSXT,20210308020251.10,120.59562073,31.19007175,3.7280,0.00,0.00,229.64,0.056,,3,0,0,26,631.399,-2209.619,-20.803,-0.042,-0.036,-0.374,,*15
1615168971178,$KSXT,20210308020251.15,120.59562075,31.19007176,3.7388,0.00,0.00,75.12,0.164,,3,0,0,26,631.401,-2209.618,-20.792,0.158,0.042,0.780,,*0D
1615168971242,$KSXT,20210308020251.20,120.59562076,31.19007174,3.7380,0.00,0.00,153.06,0.155,,3,0,0,26,631.402,-2209.620,-20.793,0.070,-0.138,-0.061,,*36
1615168971253,$KSXT,20210308020251.25,120.59562074,31.19007174,3.7366,0.00,0.00,282.66,0.135,,3,0,0,26,631.401,-2209.619,-20.795,-0.132,0.030,-0.101,,*30
1615168971319,$KSXT,20210308020251.30,120.59562074,31.19007175,3.7354,0.00,0.00,298.72,0.059,,3,0,0,26,631.400,-2209.619,-20.796,-0.051,0.028,-0.088,,*3E
1615168971384,$KSXT,20210308020251.35,120.59562075,31.19007173,3.7354,0.00,0.00,145.91,0.143,,3,0,0,26,631.401,-2209.621,-20.796,0.080,-0.119,0.004,,*14
1615168971395,$KSXT,20210308020251.40,120.59562079,31.19007175,3.7490,0.00,0.00,66.14,0.308,,3,0,0,26,631.405,-2209.619,-20.782,0.281,0.124,0.980,,*0C
1615168971461,$KSXT,20210308020251.45,120.59562081,31.19007176,3.7557,0.00,0.00,57.33,0.172,,3,0,0,26,631.407,-2209.618,-20.776,0.145,0.093,0.482,,*0E
1615168971525,$KSXT,20210308020251.50,120.59562074,31.19007175,3.7432,0.00,0.00,262.37,0.515,,3,0,0,26,631.400,-2209.619,-20.788,-0.510,-0.068,-0.900,,*19
1615168971590,$KSXT,20210308020251.55,120.59562079,31.19007175,3.7488,0.00,0.00,86.65,0.334,,3,0,0,26,631.404,-2209.618,-20.783,0.333,0.020,0.400,,*0F
1615168971601,$KSXT,20210308020251.60,120.59562080,31.19007174,3.7570,0.00,0.00,127.66,0.170,,3,0,0,26,631.406,-2209.620,-20.774,0.135,-0.104,0.593,,*17
1615168971667,$KSXT,20210308020251.65,120.59562077,31.19007175,3.7420,0.00,0.00,287.88,0.277,,3,0,0,26,631.403,-2209.619,-20.789,-0.263,0.085,-1.081,,*3D
1615168971732,$KSXT,20210308020251.70,120.59562073,31.19007177,3.7391,0.00,0.00,296.87,0.253,,3,0,0,26,631.400,-2209.617,-20.792,-0.225,0.114,-0.208,,*35
1615168971743,$KSXT,20210308020251.75,120.59562079,31.19007176,3.7519,0.00,0.00,95.44,0.374,,3,0,0,26,631.405,-2209.618,-20.779,0.372,-0.035,0.920,,*25
1615168971809,$KSXT,20210308020251.80,120.59562075,31.19007174,3.7432,0.00,0.00,237.04,0.299,,3,0,0,26,631.401,-2209.620,-20.788,-0.251,-0.163,-0.628,,*11
1615168971874,$KSXT,20210308020251.85,120.59562077,31.19007175,3.7491,0.00,0.00,50.57,0.127,,3,0,0,26,631.403,-2209.619,-20.782,0.098,0.081,0.428,,*0A
1615168971938,$KSXT,20210308020251.90,120.59562078,31.19007174,3.7554,0.00,0.00,134.86,0.119,,3,0,0,26,631.404,-2209.620,-20.776,0.085,-0.084,0.457,,*10
